seq_46	ColE1	99.660	589	0.0	1054	5217	5805	10436	1	589	589
seq_46	ColE1	100.000	441	0.0	796	6608	7048	10436	149	589	589
seq_46	ColE1	100.000	440	0.0	794	7526	7965	10436	150	589	589
seq_46	ColE1	100.000	440	0.0	794	9895	10334	10436	150	589	589
seq_46	ColE1	98.913	92	8.07e-40	162	105	196	10436	144	53	589
seq_46	Col(pHAD28)_1__KU674895	89.313	131	1.28e-43	174	9990	10120	10436	131	1	131
seq_46	Col(pHAD28)_1__KU674895	89.313	131	1.28e-43	174	7621	7751	10436	131	1	131
seq_46	Col(pHAD28)_1__KU674895	89.313	131	1.28e-43	174	6704	6834	10436	131	1	131
seq_46	Col(pHAD28)_1__KU674895	89.313	131	1.28e-43	174	5461	5591	10436	131	1	131
seq_46	ColRNAI_1__DQ298019	87.023	131	3.43e-38	157	9990	10120	10436	130	1	130
seq_46	ColRNAI_1__DQ298019	87.023	131	3.43e-38	157	7621	7751	10436	130	1	130
seq_46	ColRNAI_1__DQ298019	87.023	131	3.43e-38	157	6704	6834	10436	130	1	130
seq_46	ColRNAI_1__DQ298019	87.023	131	3.43e-38	157	5461	5591	10436	130	1	130
seq_46	Col440I_1__CP023920	89.091	110	6.21e-35	145	9971	10080	10436	111	2	114
seq_46	Col440I_1__CP023920	89.091	110	6.21e-35	145	7602	7711	10436	111	2	114
seq_46	Col440I_1__CP023920	89.091	110	6.21e-35	145	6685	6794	10436	111	2	114
seq_46	Col440I_1__CP023920	89.091	110	6.21e-35	145	5442	5551	10436	111	2	114
