seq_94	ColE1	99.830	589	0.0	1058	13530	14118	14197	589	1	589
seq_94	ColE1	99.830	589	0.0	1058	10885	11473	14197	589	1	589
seq_94	ColE1	99.830	589	0.0	1058	8240	8828	14197	589	1	589
seq_94	ColE1	99.830	589	0.0	1058	5595	6183	14197	589	1	589
seq_94	ColE1	99.830	589	0.0	1058	2950	3538	14197	589	1	589
seq_94	ColE1	99.830	589	0.0	1058	305	893	14197	589	1	589
seq_94	Col(pHAD28)_1__KU674895	89.313	131	1.74e-43	174	519	649	14197	1	131	131
seq_94	Col(pHAD28)_1__KU674895	89.313	131	1.74e-43	174	3164	3294	14197	1	131	131
seq_94	Col(pHAD28)_1__KU674895	89.313	131	1.74e-43	174	5809	5939	14197	1	131	131
seq_94	Col(pHAD28)_1__KU674895	89.313	131	1.74e-43	174	8454	8584	14197	1	131	131
seq_94	Col(pHAD28)_1__KU674895	89.313	131	1.74e-43	174	11099	11229	14197	1	131	131
seq_94	Col(pHAD28)_1__KU674895	89.313	131	1.74e-43	174	13744	13874	14197	1	131	131
seq_94	ColRNAI_1__DQ298019	87.023	131	4.67e-38	157	519	649	14197	1	130	130
seq_94	ColRNAI_1__DQ298019	87.023	131	4.67e-38	157	3164	3294	14197	1	130	130
seq_94	ColRNAI_1__DQ298019	87.023	131	4.67e-38	157	5809	5939	14197	1	130	130
seq_94	ColRNAI_1__DQ298019	87.023	131	4.67e-38	157	8454	8584	14197	1	130	130
seq_94	ColRNAI_1__DQ298019	87.023	131	4.67e-38	157	11099	11229	14197	1	130	130
seq_94	ColRNAI_1__DQ298019	87.023	131	4.67e-38	157	13744	13874	14197	1	130	130
seq_94	Col440I_1__CP023920	89.091	110	8.45e-35	145	559	668	14197	2	111	114
seq_94	Col440I_1__CP023920	89.091	110	8.45e-35	145	3204	3313	14197	2	111	114
seq_94	Col440I_1__CP023920	89.091	110	8.45e-35	145	5849	5958	14197	2	111	114
seq_94	Col440I_1__CP023920	89.091	110	8.45e-35	145	8494	8603	14197	2	111	114
seq_94	Col440I_1__CP023920	89.091	110	8.45e-35	145	11139	11248	14197	2	111	114
seq_94	Col440I_1__CP023920	89.091	110	8.45e-35	145	13784	13893	14197	2	111	114
