seq_29	ColE1	99.660	589	0.0	1054	11641	12229	14707	589	1	589
seq_29	ColE1	99.660	589	0.0	1054	5755	6343	14707	589	1	589
seq_29	ColE1	99.776	446	0.0	801	5131	5576	14707	589	144	589
seq_29	Col(pHAD28)_1__KU674895	89.313	131	1.80e-43	174	5345	5475	14707	1	131	131
seq_29	Col(pHAD28)_1__KU674895	89.313	131	1.80e-43	174	5969	6099	14707	1	131	131
seq_29	Col(pHAD28)_1__KU674895	89.313	131	1.80e-43	174	11855	11985	14707	1	131	131
seq_29	ColRNAI_1__DQ298019	87.023	131	4.84e-38	157	5345	5475	14707	1	130	130
seq_29	ColRNAI_1__DQ298019	87.023	131	4.84e-38	157	5969	6099	14707	1	130	130
seq_29	ColRNAI_1__DQ298019	87.023	131	4.84e-38	157	11855	11985	14707	1	130	130
seq_29	Col440I_1__CP023920	89.091	110	8.75e-35	145	5385	5494	14707	2	111	114
seq_29	Col440I_1__CP023920	89.091	110	8.75e-35	145	6009	6118	14707	2	111	114
seq_29	Col440I_1__CP023920	89.091	110	8.75e-35	145	11895	12004	14707	2	111	114
