seq_1	ColE1	99.660	589	0.0	1054	13873	14461	16322	589	1	589
seq_1	ColE1	99.660	589	0.0	1054	12389	12977	16322	1	589	589
seq_1	ColE1	99.491	589	0.0	1049	6676	7264	16322	1	589	589
seq_1	ColE1	98.667	150	5.02e-70	262	1612	1761	16322	1	150	589
seq_1	ColE1	99.320	147	1.75e-69	261	5786	5932	16322	1	147	589
seq_1	Col(pHAD28)_1__KU674895	89.313	131	2.00e-43	174	12633	12763	16322	131	1	131
seq_1	Col(pHAD28)_1__KU674895	89.313	131	2.00e-43	174	6920	7050	16322	131	1	131
seq_1	Col(pHAD28)_1__KU674895	89.313	131	2.00e-43	174	14087	14217	16322	1	131	131
seq_1	ColRNAI_1__DQ298019	87.023	131	5.37e-38	157	12633	12763	16322	130	1	130
seq_1	ColRNAI_1__DQ298019	87.023	131	5.37e-38	157	6920	7050	16322	130	1	130
seq_1	ColRNAI_1__DQ298019	87.023	131	5.37e-38	157	14087	14217	16322	1	130	130
seq_1	Col440I_1__CP023920	89.091	110	9.71e-35	145	12614	12723	16322	111	2	114
seq_1	Col440I_1__CP023920	89.091	110	9.71e-35	145	6901	7010	16322	111	2	114
seq_1	Col440I_1__CP023920	89.091	110	9.71e-35	145	14127	14236	16322	2	111	114
