seq_70	ColE1	99.830	589	0.0	1058	8724	9312	13070	1	589	589
seq_70	ColE1	99.660	589	0.0	1054	1645	2233	13070	1	589	589
seq_70	ColE1	99.660	589	0.0	1054	5181	5769	13070	1	589	589
seq_70	Col(pHAD28)_1__KU674895	89.313	131	1.60e-43	174	8968	9098	13070	131	1	131
seq_70	Col(pHAD28)_1__KU674895	89.313	131	1.60e-43	174	5425	5555	13070	131	1	131
seq_70	Col(pHAD28)_1__KU674895	89.313	131	1.60e-43	174	1889	2019	13070	131	1	131
seq_70	ColRNAI_1__DQ298019	87.023	131	4.30e-38	157	8968	9098	13070	130	1	130
seq_70	ColRNAI_1__DQ298019	87.023	131	4.30e-38	157	5425	5555	13070	130	1	130
seq_70	ColRNAI_1__DQ298019	87.023	131	4.30e-38	157	1889	2019	13070	130	1	130
seq_70	Col440I_1__CP023920	89.091	110	7.78e-35	145	8949	9058	13070	111	2	114
seq_70	Col440I_1__CP023920	89.091	110	7.78e-35	145	5406	5515	13070	111	2	114
seq_70	Col440I_1__CP023920	89.091	110	7.78e-35	145	1870	1979	13070	111	2	114
