seq_31	ColE1	99.660	589	0.0	1054	2560	3148	13868	1	589	589
seq_31	ColE1	99.660	589	0.0	1054	7346	7934	13868	1	589	589
seq_31	ColE1	99.660	589	0.0	1054	11554	12142	13868	1	589	589
seq_31	Col(pHAD28)_1__KU674895	89.313	131	1.70e-43	174	11798	11928	13868	131	1	131
seq_31	Col(pHAD28)_1__KU674895	89.313	131	1.70e-43	174	7590	7720	13868	131	1	131
seq_31	Col(pHAD28)_1__KU674895	89.313	131	1.70e-43	174	2804	2934	13868	131	1	131
seq_31	ColRNAI_1__DQ298019	87.023	131	4.56e-38	157	11798	11928	13868	130	1	130
seq_31	ColRNAI_1__DQ298019	87.023	131	4.56e-38	157	7590	7720	13868	130	1	130
seq_31	ColRNAI_1__DQ298019	87.023	131	4.56e-38	157	2804	2934	13868	130	1	130
seq_31	Col440I_1__CP023920	89.091	110	8.25e-35	145	11779	11888	13868	111	2	114
seq_31	Col440I_1__CP023920	89.091	110	8.25e-35	145	7571	7680	13868	111	2	114
seq_31	Col440I_1__CP023920	89.091	110	8.25e-35	145	2785	2894	13868	111	2	114
