seq_47	ColE1	99.830	589	0.0	1058	11211	11799	14968	1	589	589
seq_47	ColE1	99.491	589	0.0	1049	3482	4070	14968	589	1	589
seq_47	ColE1	99.491	589	0.0	1049	1124	1712	14968	589	1	589
seq_47	Col(pHAD28)_1__KU674895	89.313	131	1.84e-43	174	1338	1468	14968	1	131	131
seq_47	Col(pHAD28)_1__KU674895	89.313	131	1.84e-43	174	11455	11585	14968	131	1	131
seq_47	Col(pHAD28)_1__KU674895	89.313	131	1.84e-43	174	3696	3826	14968	1	131	131
seq_47	ColRNAI_1__DQ298019	87.023	131	4.93e-38	157	1338	1468	14968	1	130	130
seq_47	ColRNAI_1__DQ298019	87.023	131	4.93e-38	157	11455	11585	14968	130	1	130
seq_47	ColRNAI_1__DQ298019	87.023	131	4.93e-38	157	3696	3826	14968	1	130	130
seq_47	Col440I_1__CP023920	89.091	110	8.91e-35	145	1378	1487	14968	2	111	114
seq_47	Col440I_1__CP023920	89.091	110	8.91e-35	145	11436	11545	14968	111	2	114
seq_47	Col440I_1__CP023920	89.091	110	8.91e-35	145	3736	3845	14968	2	111	114
