seq_41	ColE1	99.830	589	0.0	1058	11136	11724	14823	1	589	589
seq_41	ColE1	99.660	589	0.0	1054	2698	3286	14823	589	1	589
seq_41	ColE1	100.000	441	0.0	796	4453	4893	14823	149	589	589
seq_41	Col(pHAD28)_1__KU674895	89.313	131	1.82e-43	174	2912	3042	14823	1	131	131
seq_41	Col(pHAD28)_1__KU674895	89.313	131	1.82e-43	174	11380	11510	14823	131	1	131
seq_41	Col(pHAD28)_1__KU674895	89.313	131	1.82e-43	174	4549	4679	14823	131	1	131
seq_41	ColRNAI_1__DQ298019	87.023	131	4.88e-38	157	2912	3042	14823	1	130	130
seq_41	ColRNAI_1__DQ298019	87.023	131	4.88e-38	157	11380	11510	14823	130	1	130
seq_41	ColRNAI_1__DQ298019	87.023	131	4.88e-38	157	4549	4679	14823	130	1	130
seq_41	Col440I_1__CP023920	89.091	110	8.82e-35	145	2952	3061	14823	2	111	114
seq_41	Col440I_1__CP023920	89.091	110	8.82e-35	145	11361	11470	14823	111	2	114
seq_41	Col440I_1__CP023920	89.091	110	8.82e-35	145	4530	4639	14823	111	2	114
