seq_66	ColE1	99.830	589	0.0	1058	11881	12469	14173	589	1	589
seq_66	ColE1	99.830	589	0.0	1058	9236	9824	14173	589	1	589
seq_66	ColE1	99.830	589	0.0	1058	6591	7179	14173	589	1	589
seq_66	ColE1	99.830	589	0.0	1058	3946	4534	14173	589	1	589
seq_66	ColE1	99.830	589	0.0	1058	1301	1889	14173	589	1	589
seq_66	Col(pHAD28)_1__KU674895	89.313	131	1.74e-43	174	1515	1645	14173	1	131	131
seq_66	Col(pHAD28)_1__KU674895	89.313	131	1.74e-43	174	4160	4290	14173	1	131	131
seq_66	Col(pHAD28)_1__KU674895	89.313	131	1.74e-43	174	6805	6935	14173	1	131	131
seq_66	Col(pHAD28)_1__KU674895	89.313	131	1.74e-43	174	9450	9580	14173	1	131	131
seq_66	Col(pHAD28)_1__KU674895	89.313	131	1.74e-43	174	12095	12225	14173	1	131	131
seq_66	ColRNAI_1__DQ298019	87.023	131	4.66e-38	157	1515	1645	14173	1	130	130
seq_66	ColRNAI_1__DQ298019	87.023	131	4.66e-38	157	4160	4290	14173	1	130	130
seq_66	ColRNAI_1__DQ298019	87.023	131	4.66e-38	157	6805	6935	14173	1	130	130
seq_66	ColRNAI_1__DQ298019	87.023	131	4.66e-38	157	9450	9580	14173	1	130	130
seq_66	ColRNAI_1__DQ298019	87.023	131	4.66e-38	157	12095	12225	14173	1	130	130
seq_66	Col440I_1__CP023920	89.091	110	8.43e-35	145	1555	1664	14173	2	111	114
seq_66	Col440I_1__CP023920	89.091	110	8.43e-35	145	4200	4309	14173	2	111	114
seq_66	Col440I_1__CP023920	89.091	110	8.43e-35	145	6845	6954	14173	2	111	114
seq_66	Col440I_1__CP023920	89.091	110	8.43e-35	145	9490	9599	14173	2	111	114
seq_66	Col440I_1__CP023920	89.091	110	8.43e-35	145	12135	12244	14173	2	111	114
