seq_26	ColE1	99.830	589	0.0	1058	16742	17330	21307	1	589	589
seq_26	ColE1	99.660	589	0.0	1054	7570	8158	21307	1	589	589
seq_26	ColE1	99.660	589	0.0	1054	2625	3213	21307	589	1	589
seq_26	Col(pHAD28)_1__KU674895	89.313	131	2.61e-43	174	2839	2969	21307	1	131	131
seq_26	Col(pHAD28)_1__KU674895	89.313	131	2.61e-43	174	16986	17116	21307	131	1	131
seq_26	Col(pHAD28)_1__KU674895	89.313	131	2.61e-43	174	7814	7944	21307	131	1	131
seq_26	ColRNAI_1__DQ298019	87.023	131	7.01e-38	157	2839	2969	21307	1	130	130
seq_26	ColRNAI_1__DQ298019	87.023	131	7.01e-38	157	16986	17116	21307	130	1	130
seq_26	ColRNAI_1__DQ298019	87.023	131	7.01e-38	157	7814	7944	21307	130	1	130
seq_26	Col440I_1__CP023920	89.091	110	1.27e-34	145	2879	2988	21307	2	111	114
seq_26	Col440I_1__CP023920	89.091	110	1.27e-34	145	16967	17076	21307	111	2	114
seq_26	Col440I_1__CP023920	89.091	110	1.27e-34	145	7795	7904	21307	111	2	114
