seq_87	ColE1	99.660	589	0.0	1054	1841	2429	30020	1	589	589
seq_87	ColE1	99.660	589	0.0	1054	26263	26851	30020	589	1	589
seq_87	ColE1	99.660	589	0.0	1054	9086	9674	30020	1	589	589
seq_87	ColE1	99.660	589	0.0	1054	16223	16811	30020	1	589	589
seq_87	ColE1	99.660	589	0.0	1054	20785	21373	30020	1	589	589
seq_87	Col(pHAD28)_1__KU674895	89.313	131	3.68e-43	174	21029	21159	30020	131	1	131
seq_87	Col(pHAD28)_1__KU674895	89.313	131	3.68e-43	174	16467	16597	30020	131	1	131
seq_87	Col(pHAD28)_1__KU674895	89.313	131	3.68e-43	174	9330	9460	30020	131	1	131
seq_87	Col(pHAD28)_1__KU674895	89.313	131	3.68e-43	174	26477	26607	30020	1	131	131
seq_87	Col(pHAD28)_1__KU674895	89.313	131	3.68e-43	174	2085	2215	30020	131	1	131
seq_87	ColRNAI_1__DQ298019	87.023	131	9.88e-38	157	21029	21159	30020	130	1	130
seq_87	ColRNAI_1__DQ298019	87.023	131	9.88e-38	157	16467	16597	30020	130	1	130
seq_87	ColRNAI_1__DQ298019	87.023	131	9.88e-38	157	9330	9460	30020	130	1	130
seq_87	ColRNAI_1__DQ298019	87.023	131	9.88e-38	157	26477	26607	30020	1	130	130
seq_87	ColRNAI_1__DQ298019	87.023	131	9.88e-38	157	2085	2215	30020	130	1	130
seq_87	Col440I_1__CP023920	89.091	110	1.79e-34	145	21010	21119	30020	111	2	114
seq_87	Col440I_1__CP023920	89.091	110	1.79e-34	145	16448	16557	30020	111	2	114
seq_87	Col440I_1__CP023920	89.091	110	1.79e-34	145	9311	9420	30020	111	2	114
seq_87	Col440I_1__CP023920	89.091	110	1.79e-34	145	26517	26626	30020	2	111	114
seq_87	Col440I_1__CP023920	89.091	110	1.79e-34	145	2066	2175	30020	111	2	114
