seq_11	ColE1	99.830	589	0.0	1058	3647	4235	12866	1	589	589
seq_11	ColE1	99.660	589	0.0	1054	10393	10981	12866	589	1	589
seq_11	ColE1	100.000	338	6.67e-175	610	7614	7951	12866	150	487	589
seq_11	Col(pHAD28)_1__KU674895	89.313	131	1.58e-43	174	7709	7839	12866	131	1	131
seq_11	Col(pHAD28)_1__KU674895	89.313	131	1.58e-43	174	3891	4021	12866	131	1	131
seq_11	Col(pHAD28)_1__KU674895	89.313	131	1.58e-43	174	10607	10737	12866	1	131	131
seq_11	ColRNAI_1__DQ298019	87.023	131	4.23e-38	157	7709	7839	12866	130	1	130
seq_11	ColRNAI_1__DQ298019	87.023	131	4.23e-38	157	3891	4021	12866	130	1	130
seq_11	ColRNAI_1__DQ298019	87.023	131	4.23e-38	157	10607	10737	12866	1	130	130
seq_11	Col440I_1__CP023920	89.091	110	7.65e-35	145	7690	7799	12866	111	2	114
seq_11	Col440I_1__CP023920	89.091	110	7.65e-35	145	3872	3981	12866	111	2	114
seq_11	Col440I_1__CP023920	89.091	110	7.65e-35	145	10647	10756	12866	2	111	114
