seq_28	ColE1	99.830	589	0.0	1058	4637	5225	16714	1	589	589
seq_28	ColE1	99.830	589	0.0	1058	11811	12399	16714	1	589	589
seq_28	ColE1	100.000	445	0.0	803	12458	12902	16714	145	589	589
seq_28	ColE1	100.000	440	0.0	794	1321	1760	16714	150	589	589
seq_28	Col(pHAD28)_1__KU674895	89.313	131	2.05e-43	174	12558	12688	16714	131	1	131
seq_28	Col(pHAD28)_1__KU674895	89.313	131	2.05e-43	174	12055	12185	16714	131	1	131
seq_28	Col(pHAD28)_1__KU674895	89.313	131	2.05e-43	174	4881	5011	16714	131	1	131
seq_28	Col(pHAD28)_1__KU674895	89.313	131	2.05e-43	174	1416	1546	16714	131	1	131
seq_28	ColRNAI_1__DQ298019	87.023	131	5.50e-38	157	12558	12688	16714	130	1	130
seq_28	ColRNAI_1__DQ298019	87.023	131	5.50e-38	157	12055	12185	16714	130	1	130
seq_28	ColRNAI_1__DQ298019	87.023	131	5.50e-38	157	4881	5011	16714	130	1	130
seq_28	ColRNAI_1__DQ298019	87.023	131	5.50e-38	157	1416	1546	16714	130	1	130
seq_28	Col440I_1__CP023920	89.091	110	9.95e-35	145	12539	12648	16714	111	2	114
seq_28	Col440I_1__CP023920	89.091	110	9.95e-35	145	12036	12145	16714	111	2	114
seq_28	Col440I_1__CP023920	89.091	110	9.95e-35	145	4862	4971	16714	111	2	114
seq_28	Col440I_1__CP023920	89.091	110	9.95e-35	145	1397	1506	16714	111	2	114
